Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
7,1,1,1,0,4,79,20.0,0.0,46
7,1,1,1,0,112,129,46.0,0.0,36
7,1,1,1,0,9,4,88.0,0.0,36
7,1,1,1,0,3,129,28.0,0.0,45
7,1,1,1,0,20,79,20.0,0.0,36
7,1,1,1,0,41,26,28.0,0.0,36
7,1,1,1,0,97,102,37.0,0.0,36
7,1,1,1,0,14,26,35.0,0.0,36
7,1,1,1,0,42,26,33.0,0.0,36
7,1,1,1,0,16,4,41.0,0.0,36
7,1,1,1,0,7,129,20.0,0.0,36
7,1,1,1,0,18,26,33.0,0.0,36
7,1,1,1,0,35,53,20.0,0.0,36
7,1,1,1,0,50,56,26.0,0.0,44
7,1,1,1,0,85,53,21.0,0.0,36
7,1,1,1,0,15,118,20.0,0.0,46
7,1,1,1,0,16,23,106.0,0.0,32
7,1,1,1,0,70,129,21.0,0.0,36
7,1,1,1,0,97,26,35.0,0.0,36
7,1,1,1,0,19,68,57.0,0.0,36
7,1,1,1,0,14,57,20.0,0.0,41
7,1,1,1,0,20,118,112.0,0.0,36
7,1,1,1,0,11,145,20.0,0.0,36
7,1,1,1,0,30,145,20.0,0.0,36
7,1,1,1,0,103,26,35.0,0.0,36
7,1,1,1,0,30,56,25.0,0.0,36
7,1,1,1,0,97,4,55.0,0.0,36
7,1,1,1,0,27,140,30.0,0.0,45
7,1,1,1,0,28,57,0.0,0.0,36
7,1,1,1,0,19,63,26.0,0.0,36
7,1,1,1,0,20,26,38.0,0.0,36
7,1,1,1,0,32,57,20.0,0.0,36
7,1,1,1,0,5,57,20.0,0.0,36
7,1,1,1,0,27,79,20.0,0.0,28
7,1,1,1,0,138,68,56.0,0.0,36
7,1,1,1,0,21,57,20.0,0.0,30
7,1,1,1,0,62,68,61.0,0.0,36
7,1,1,1,0,22,102,25.0,0.0,36
7,1,1,1,0,19,145,20.0,0.0,36
7,1,1,1,0,17,79,20.0,0.0,32
7,1,1,1,0,49,63,42.0,0.0,36
7,1,1,1,0,77,102,20.0,0.0,56
7,1,1,1,0,23,53,21.0,0.0,36
7,1,1,1,1,80,102,32.0,0.0,36
7,1,1,10,0,14,26,53.0,0.0,36
7,1,1,10,0,34,118,16.0,0.0,36
7,1,1,10,0,70,145,15.0,0.0,36
7,1,1,10,0,13,26,29.0,0.0,36
7,1,1,10,0,8,53,10.0,0.0,67
7,1,1,10,0,132,4,70.0,0.0,36
7,1,1,10,0,23,129,10.0,0.0,37
7,1,1,10,0,10,129,11.0,0.0,40
7,1,1,10,0,3,26,38.0,0.0,36
7,1,1,10,0,18,129,18.0,0.0,36
7,1,1,10,0,243,122,80.0,0.0,36
7,1,1,10,0,4,118,10.0,0.0,36
7,1,1,10,0,29,56,10.0,0.0,28
7,1,1,10,0,8,26,49.0,0.0,36
7,1,1,10,0,53,118,54.0,0.0,36
7,1,1,10,0,2,140,63.0,0.0,55
7,1,1,10,0,14,102,14.0,0.0,29
7,1,1,10,0,7,88,17.0,0.0,36
7,1,1,10,0,7,118,12.0,0.0,36
7,1,1,10,0,243,139,0.0,0.0,36
7,1,1,10,0,36,77,25.0,0.0,27
7,1,1,10,0,69,129,10.0,0.0,36
7,1,1,10,0,71,118,10.0,0.0,36
7,1,1,10,0,7,118,12.0,0.0,36
7,1,1,10,0,83,102,17.0,0.0,36
7,1,1,10,0,70,118,18.0,0.0,36
7,1,1,10,0,103,63,33.0,0.0,36
7,1,1,10,0,243,122,80.0,0.0,36
7,1,1,10,0,54,53,10.0,0.0,26
7,1,1,10,0,6,93,30.0,0.0,36
7,1,1,10,0,17,26,17.0,0.0,36
7,1,1,10,0,24,23,10.0,0.0,37
7,1,1,10,0,189,79,19.0,0.0,36
7,1,1,10,0,25,118,28.0,0.0,36
7,1,1,10,0,245,31,0.0,0.0,36
7,1,1,10,0,59,63,60.0,0.0,36
7,1,1,10,0,26,46,27.0,0.0,36
7,1,1,10,0,24,23,80.0,0.0,35
7,1,1,10,0,156,57,16.0,0.0,35
7,1,1,10,0,117,140,80.0,0.0,57
7,1,1,10,0,35,53,24.0,0.0,36
7,1,1,10,0,13,57,21.0,0.0,30
7,1,1,10,0,34,102,16.0,0.0,36
7,1,1,10,0,70,102,13.0,0.0,36
7,1,1,10,0,36,53,24.0,0.0,36
7,1,1,10,0,4,71,10.0,0.0,36
7,1,1,10,0,73,68,38.0,0.0,27
7,1,1,10,0,23,118,10.0,0.0,43
7,1,1,10,0,9,53,13.0,0.0,32
7,1,1,10,0,15,26,25.0,0.0,36
7,1,1,10,0,15,102,10.0,0.0,33
7,1,1,10,0,40,129,15.0,0.0,36
7,1,1,10,0,46,140,24.0,0.0,54
7,1,1,10,0,16,4,53.0,0.0,36
7,1,1,10,0,7,102,12.0,0.0,38
7,1,1,10,0,11,129,10.0,0.0,36
7,1,1,10,0,57,26,10.0,0.0,36
7,1,1,10,0,8,129,11.0,0.0,53
7,1,1,10,0,26,26,15.0,0.0,36
7,1,1,10,0,84,140,10.0,0.0,31
7,1,1,10,0,87,140,10.0,0.0,31
7,1,1,10,0,17,68,32.0,0.0,22
7,1,1,10,0,10,102,11.0,0.0,36
7,1,1,10,0,15,53,17.0,0.0,36
7,1,1,10,0,96,90,23.0,0.0,36
7,1,1,10,0,43,63,53.0,0.0,36
7,1,1,10,0,10,129,10.0,0.0,26
7,1,1,10,0,17,145,12.0,0.0,47
7,1,1,10,0,69,145,18.0,0.0,36
7,1,1,10,0,80,59,10.0,0.0,36
7,1,1,10,0,9,79,10.0,0.0,67
7,1,1,10,0,10,57,44.0,0.0,39
7,1,1,10,0,5,57,10.0,0.0,30
7,1,1,10,0,40,44,80.0,0.0,36
7,1,1,10,0,8,79,15.0,0.0,36
7,1,1,10,0,12,61,10.0,0.0,36
7,1,1,0,0,32,118,20.0,0.0,21
7,1,1,0,0,9,57,20.0,0.0,35
7,1,1,0,0,1,57,20.0,0.0,36
7,1,1,0,0,20,23,20.0,0.0,37
7,1,1,0,0,37,140,48.0,0.0,29
7,1,1,0,0,33,140,76.0,0.0,29
7,1,1,0,0,240,4,39.0,0.0,36
7,1,1,0,0,43,118,45.0,0.0,29
7,1,1,0,0,40,140,22.0,0.0,29
7,1,1,0,0,245,68,23.0,0.0,36
7,1,1,0,0,16,129,23.0,0.0,36
8,0,1,25,0,53,56,78.0,31.2,118
10,1,1,15,0,3,57,29.0,11.02,48
13,0,1,22,0,39,118,7.92,2.22,48
13,0,1,22,0,19,118,3.6,1.01,48
9,0,1,8,0,42,79,18.0,6.3,63
9,0,1,8,0,56,88,0.0,20.3,34
9,0,1,8,0,87,68,26.0,9.1,53
9,0,1,8,0,32,102,33.0,11.55,40
9,0,1,8,0,29,63,35.0,12.25,40
9,0,1,8,0,51,57,22.0,7.7,40
9,0,1,8,0,39,126,22.0,7.7,28
9,0,1,8,0,35,129,22.0,7.7,74
9,0,1,8,0,3,57,18.0,6.3,62
9,0,1,8,0,4,79,18.0,6.3,48
9,0,1,8,0,13,26,26.0,9.1,35
9,0,1,8,0,3,79,0.0,6.3,59
9,0,1,8,0,20,129,18.0,6.3,39
9,0,1,8,0,11,129,22.0,7.7,51
9,0,1,8,0,15,53,22.0,7.7,43
9,0,1,8,0,16,26,26.0,9.1,48
9,0,1,8,0,6,129,18.0,6.3,58
9,0,1,8,0,21,88,22.0,7.7,43
9,0,1,8,0,5,129,22.0,7.7,47
9,0,1,25,0,47,104,208.0,72.8,50
4,1,0,12,0,131,129,29.0,9.57,44
0,1,1,25,0,76,122,75.0,28.5,22
0,1,1,15,0,19,41,86.0,32.68,22
1,0,1,2,0,4,102,46.16,16.16,48
2,0,1,9,0,1,118,13.8,3.45,30
2,0,1,9,0,21,118,38.35,9.59,23
2,0,1,9,0,88,118,22.1,5.53,36
2,0,1,9,0,92,118,23.4,5.85,38
2,0,1,9,0,92,118,23.4,5.85,29
2,0,1,9,0,11,118,17.55,4.39,56
2,0,1,9,0,17,118,17.55,4.39,56
2,0,1,9,0,11,118,17.55,4.39,55
2,0,1,9,0,17,118,17.55,4.39,55
2,0,1,9,0,17,118,17.55,4.39,57
2,0,1,9,0,11,118,17.55,4.39,20
2,0,1,9,0,92,118,18.9,4.72,29
2,0,1,17,0,14,118,24.05,6.01,44
2,0,1,17,0,56,118,207.9,51.98,44
2,0,1,17,0,20,118,24.05,6.01,49
2,0,1,4,0,390,118,252.85,63.21,40
2,0,1,4,0,377,118,389.0,97.25,27
6,1,1,16,0,28,41,0.0,5.94,58
6,1,1,16,0,38,4,39.6,23.76,51
6,1,1,16,0,42,79,39.6,23.76,59
6,1,1,16,0,13,129,29.7,17.82,63
6,1,1,16,0,59,4,69.3,41.58,48
6,1,1,16,0,2,140,19.8,11.88,53
6,1,1,16,0,11,139,108.9,65.34,52
6,1,1,16,0,36,139,59.4,35.64,60
6,1,1,16,0,187,46,69.3,41.58,31
6,1,1,16,0,69,91,39.6,23.76,31
6,1,1,16,0,9,68,19.8,11.88,31
6,1,1,16,0,51,4,59.4,35.64,61
6,1,1,16,0,31,4,49.5,29.7,31
6,1,1,16,0,173,61,108.9,65.34,44
6,1,1,16,0,19,129,39.6,23.76,55
6,1,1,16,0,9,63,0.0,17.82,43
6,1,1,16,0,62,68,29.7,17.82,26
6,1,1,16,0,23,61,99.0,59.4,32
6,1,1,16,0,131,46,29.7,17.82,24
6,1,1,16,0,11,4,0.0,11.88,26
6,1,1,16,0,4,79,39.6,23.76,31
7,1,1,1,0,7,118,48.0,0.0,36
7,1,1,1,0,62,102,22.0,0.0,36
7,1,1,1,1,46,140,112.0,0.0,50
7,1,1,1,0,16,129,29.0,0.0,36
7,1,1,1,0,32,79,20.0,0.0,34
7,1,1,1,0,22,53,23.0,0.0,36
7,1,1,1,0,39,53,112.0,0.0,34
7,1,1,1,0,4,57,20.0,0.0,36
7,1,1,1,0,51,26,34.0,0.0,36
7,1,1,1,0,76,102,23.0,0.0,36
7,1,1,1,0,8,57,24.0,0.0,51
7,1,1,1,0,40,140,96.0,0.0,36
7,1,1,1,0,9,88,45.0,0.0,36
7,1,1,1,0,84,53,20.0,0.0,36
7,1,1,1,0,194,59,86.0,0.0,36
7,1,1,1,0,34,129,20.0,0.0,41
7,1,1,1,0,21,140,99.0,0.0,59
7,1,1,1,1,75,20,95.0,0.0,36
7,1,1,1,0,29,129,39.0,0.0,36
7,1,1,1,0,10,104,20.0,0.0,36
7,1,1,1,0,34,26,28.0,0.0,36
7,1,1,1,0,38,88,20.0,0.0,36
7,1,1,1,0,6,53,28.0,0.0,36
7,1,1,1,0,76,63,45.0,0.0,36
7,1,1,1,0,139,139,59.0,0.0,36
7,1,1,1,0,18,118,97.0,0.0,36
7,1,1,1,0,36,4,20.0,0.0,36
7,1,1,1,0,69,53,20.0,0.0,36
7,1,1,1,0,75,4,39.0,0.0,36
7,1,1,1,0,82,79,20.0,0.0,36
7,1,1,1,0,8,79,20.0,0.0,36
7,1,1,1,0,23,57,45.0,0.0,36
7,1,1,1,0,16,129,20.0,0.0,36
7,1,1,1,0,139,79,20.0,0.0,36
7,1,1,1,0,23,57,45.0,0.0,36
7,1,1,1,0,28,88,20.0,0.0,27
7,1,1,1,0,14,129,20.0,0.0,26
7,1,1,1,0,14,53,20.0,0.0,21
7,1,1,1,0,6,102,20.0,0.0,36
7,1,1,1,0,179,71,59.0,0.0,36
7,1,1,1,0,7,129,20.0,0.0,52
7,1,1,1,0,33,129,20.0,0.0,30
7,1,1,1,0,13,118,20.0,0.0,36
7,1,1,1,0,52,88,20.0,0.0,36
7,1,1,1,0,39,139,85.0,0.0,36
7,1,1,1,0,5,57,38.0,0.0,35
7,1,1,1,0,16,129,33.0,0.0,36
7,1,1,1,0,11,53,65.0,0.0,36
7,1,1,1,0,10,26,44.0,0.0,36
7,1,1,1,0,5,57,20.0,0.0,36
7,1,1,1,0,71,102,20.0,0.0,36
7,1,1,1,0,79,41,79.0,0.0,36
7,1,1,1,0,11,138,52.0,0.0,36
7,1,1,1,0,6,21,20.0,0.0,36
7,1,1,10,0,16,129,50.0,0.0,36
7,1,1,10,0,11,61,10.0,0.0,36
7,1,1,10,0,12,4,16.0,0.0,36
7,1,1,10,0,23,129,34.0,0.0,36
7,1,1,10,0,187,118,39.0,0.0,36
7,1,1,10,0,13,88,19.0,0.0,36
7,1,1,10,0,13,71,10.0,0.0,36
7,1,1,10,0,10,88,16.0,0.0,36
7,1,1,10,0,111,53,16.0,0.0,36
7,1,1,10,0,33,129,14.0,0.0,36
7,1,1,10,0,8,56,11.0,0.0,36
7,1,1,10,0,6,26,43.0,0.0,36
7,1,1,10,0,14,56,15.0,0.0,36
7,1,1,10,0,10,4,54.0,0.0,36
7,1,1,10,0,21,118,10.0,0.0,23
7,1,1,10,0,119,139,80.0,0.0,36
7,1,1,10,0,69,102,12.0,0.0,30
7,1,1,10,0,122,41,68.0,0.0,36
7,1,1,10,0,12,129,10.0,0.0,50
7,1,1,10,0,54,129,20.0,0.0,36
7,1,1,10,0,71,80,80.0,0.0,36
7,1,1,10,0,13,68,57.0,0.0,36
7,1,1,10,0,122,41,68.0,0.0,36
7,1,1,10,0,6,53,17.0,0.0,36
7,1,1,10,0,13,129,10.0,0.0,33
7,1,1,10,0,40,56,18.0,0.0,24
7,1,1,10,0,5,145,24.0,0.0,36
7,1,1,10,0,42,102,10.0,0.0,36
7,1,1,10,0,17,57,10.0,0.0,36
7,1,1,10,0,4,123,16.0,0.0,36
7,1,1,10,0,48,57,14.0,0.0,35
7,1,1,10,0,26,103,73.0,0.0,36
7,1,1,10,0,33,53,0.0,0.0,36
7,1,1,10,0,6,118,10.0,0.0,43
7,1,1,10,0,187,57,20.0,0.0,36
7,1,1,10,0,73,26,25.0,0.0,36
7,1,1,10,0,73,26,25.0,0.0,36
7,1,1,10,0,7,77,18.0,0.0,34
7,1,1,10,0,8,26,10.0,0.0,36
7,1,1,10,0,4,4,10.0,0.0,36
7,1,1,10,0,114,140,80.0,0.0,48
7,1,1,10,0,169,23,0.0,0.0,62
7,1,1,10,0,169,140,0.0,0.0,67
7,1,1,10,0,56,129,28.0,0.0,36
7,1,1,10,0,5,53,19.0,0.0,36
7,1,1,10,0,26,139,80.0,0.0,36
7,1,1,10,0,6,79,10.0,0.0,36
7,1,1,10,0,87,88,11.0,0.0,36
7,1,1,10,0,12,4,59.0,0.0,36
7,1,1,10,0,6,129,20.0,0.0,36
7,1,1,10,0,20,57,12.0,0.0,28
7,1,1,10,0,41,57,13.0,0.0,36
7,1,1,10,0,19,129,10.0,0.0,36
7,1,1,10,0,9,4,10.0,0.0,36
7,1,1,10,0,28,129,52.0,0.0,36
7,1,1,10,0,17,145,10.0,0.0,36
7,1,1,10,0,21,26,20.0,0.0,36
7,1,1,10,0,71,145,19.0,0.0,36
7,1,1,10,0,5,129,20.0,0.0,36
7,1,1,0,0,4,145,20.0,0.0,28
7,1,1,0,0,30,68,20.0,0.0,27
7,1,1,0,0,10,145,20.0,0.0,36
7,1,1,0,0,45,140,20.0,0.0,26
7,1,1,0,0,2,140,67.0,0.0,23
7,1,1,0,0,6,4,38.0,0.0,36
7,1,1,0,0,2,79,0.0,0.0,36
7,1,1,0,0,8,145,20.0,0.0,36
8,0,1,25,0,0,56,62.0,24.8,118
8,0,1,25,0,8,56,39.0,15.6,118
10,1,1,25,0,96,57,33.0,12.54,48
10,1,1,25,0,27,57,22.0,8.36,48
10,1,1,15,0,5,57,29.0,11.02,48
12,0,1,25,0,16,19,15.0,6.0,33
12,0,1,25,0,21,19,15.0,6.0,33
12,0,1,25,0,9,19,23.0,9.2,44
12,0,1,25,0,9,19,15.0,6.0,38
12,0,1,25,0,9,19,15.0,6.0,56
13,0,1,22,0,17,118,5.37,1.51,48
13,0,1,22,0,71,118,4.52,1.27,48
13,0,1,22,0,19,118,8.41,2.36,48
9,0,1,8,0,10,129,18.0,6.3,51
9,0,1,8,0,27,53,26.0,9.1,57
9,0,1,8,0,38,57,18.0,6.3,53
9,0,1,8,0,31,79,18.0,6.3,45
9,0,1,8,0,33,26,35.0,12.25,39
9,0,1,8,0,5,126,26.0,9.1,70
9,0,1,8,0,17,129,22.0,7.7,46
9,0,1,8,0,28,126,26.0,9.1,25
9,0,1,8,0,7,79,18.0,6.3,28
9,0,1,8,0,31,129,52.0,18.2,59
9,0,1,8,0,15,129,22.0,7.7,58
9,0,1,8,0,11,102,30.0,10.5,35
9,0,1,8,0,61,102,30.0,10.5,32
9,0,1,8,0,97,102,37.0,12.95,27
9,0,1,8,1,12,145,30.0,10.5,35
9,0,1,8,0,30,26,26.0,9.1,34
9,0,1,8,0,25,4,22.0,7.7,27
9,0,1,8,0,11,53,26.0,9.1,59
9,0,1,25,0,15,139,109.0,38.15,28
9,0,1,25,0,82,23,96.0,33.6,37
4,1,0,12,0,6,129,29.0,9.57,118
4,1,0,12,0,6,129,29.0,9.57,26
4,1,0,12,0,6,129,29.0,9.57,30
4,1,0,12,0,5,129,29.0,9.57,24
4,1,0,12,0,5,129,29.0,9.57,39
0,1,1,25,0,62,110,206.0,78.28,22
1,0,1,2,0,9,88,12.0,4.2,48
2,0,1,9,0,15,118,17.55,4.39,30
2,0,1,9,0,15,118,17.55,4.39,36
2,0,1,9,0,13,118,30.55,7.64,37
2,0,1,9,0,48,118,69.55,17.39,29
2,0,1,9,0,5,118,23.4,5.85,68
2,0,1,9,0,10,118,17.55,4.39,50
2,0,1,9,0,10,118,17.55,4.39,79
2,0,1,9,0,12,118,38.35,9.59,28
2,0,1,9,0,20,118,44.85,11.21,24
2,0,1,17,0,6,118,24.05,6.01,27
2,0,1,17,0,13,118,25.9,6.47,29
2,0,1,4,1,364,118,252.85,63.21,40
6,1,1,16,0,178,46,69.3,41.58,31
6,1,1,16,0,8,63,29.7,17.82,44
6,1,1,16,0,55,4,89.1,53.46,31
6,1,1,16,0,53,79,29.7,17.82,45
6,1,1,16,0,11,79,29.7,17.82,37
6,1,1,16,0,10,79,19.8,11.88,29
6,1,1,16,0,75,79,29.7,17.82,45
6,1,1,16,0,11,79,0.0,17.82,39
6,1,1,16,0,31,93,128.7,77.22,44
6,1,1,16,0,10,139,89.1,53.46,31
6,1,1,16,0,139,63,69.3,41.58,24
6,1,1,16,0,70,23,69.3,41.58,32
6,1,1,16,0,163,122,0.0,11.88,31
6,1,1,16,0,60,140,29.7,17.82,36
6,1,1,16,0,5,4,9.9,5.94,41
6,1,1,16,0,120,125,0.0,47.52,57
6,1,1,16,0,25,102,9.9,5.94,32
6,1,1,16,0,119,79,49.5,29.7,40
6,1,1,16,0,17,79,29.7,17.82,36
6,1,1,16,0,60,79,19.8,11.88,45
6,1,1,16,0,34,59,29.7,17.82,55
6,1,1,16,0,66,4,39.6,23.76,36
6,1,1,16,0,157,122,0.0,11.88,31
6,1,1,16,0,2,140,19.8,11.88,31
7,1,1,1,0,144,53,112.0,0.0,52
7,1,1,1,0,9,79,20.0,0.0,36
7,1,1,1,0,10,79,20.0,0.0,51
7,1,1,1,0,8,102,20.0,0.0,36
7,1,1,1,0,35,57,20.0,0.0,60
7,1,1,1,0,26,140,112.0,0.0,33
7,1,1,1,0,16,129,20.0,0.0,47
7,1,1,1,0,34,129,28.0,0.0,36
7,1,1,1,0,25,44,112.0,0.0,36
7,1,1,1,0,20,145,20.0,0.0,27
7,1,1,1,0,9,26,56.0,0.0,36
7,1,1,1,0,3,79,20.0,0.0,35
7,1,1,1,0,13,140,81.0,0.0,38
7,1,1,1,0,46,57,20.0,0.0,20
7,1,1,1,0,30,118,39.0,0.0,36
7,1,1,1,0,82,79,20.0,0.0,56
7,1,1,1,0,8,79,20.0,0.0,36
7,1,1,1,0,31,102,20.0,0.0,36
7,1,1,1,0,67,140,112.0,0.0,23
7,1,1,1,0,31,140,81.0,0.0,31
7,1,1,1,0,46,126,39.0,0.0,36
7,1,1,1,0,25,57,20.0,0.0,36
7,1,1,1,0,16,145,49.0,0.0,36
7,1,1,1,0,57,56,23.0,0.0,36
7,1,1,1,0,48,56,23.0,0.0,36
7,1,1,1,0,26,129,20.0,0.0,36
7,1,1,1,0,39,68,61.0,0.0,36
7,1,1,1,0,41,140,112.0,0.0,44
7,1,1,1,0,12,53,24.0,0.0,36
7,1,1,1,0,90,4,59.0,0.0,36
7,1,1,1,0,67,139,59.0,0.0,36
7,1,1,1,0,40,57,20.0,0.0,37
7,1,1,1,0,14,63,0.0,0.0,43
7,1,1,1,0,15,102,20.0,0.0,36
7,1,1,1,0,27,57,20.0,0.0,42
7,1,1,1,0,243,23,112.0,0.0,29
7,1,1,1,0,243,23,112.0,0.0,28
7,1,1,1,0,9,118,20.0,0.0,55
7,1,1,1,0,27,57,20.0,0.0,26
7,1,1,1,0,3,57,20.0,0.0,36
7,1,1,1,0,25,118,39.0,0.0,36
7,1,1,1,0,42,102,57.0,0.0,36
7,1,1,1,0,11,129,28.0,0.0,36
7,1,1,1,0,11,118,20.0,0.0,62
7,1,1,1,0,21,145,20.0,0.0,55
7,1,1,1,0,12,129,40.0,0.0,41
7,1,1,1,0,25,140,101.0,0.0,32
7,1,1,1,0,18,118,20.0,0.0,38
7,1,1,10,0,5,26,28.0,0.0,36
7,1,1,10,0,23,145,50.0,0.0,36
7,1,1,10,0,34,4,33.0,0.0,36
7,1,1,10,0,12,57,10.0,0.0,36
7,1,1,10,0,6,79,10.0,0.0,36
7,1,1,10,0,37,26,24.0,0.0,36
7,1,1,10,0,26,129,24.0,0.0,36
7,1,1,10,0,27,118,10.0,0.0,36
7,1,1,10,0,3,118,15.0,0.0,36
7,1,1,10,0,30,118,10.0,0.0,46
7,1,1,10,0,1,4,10.0,0.0,36
7,1,1,10,0,2,118,10.0,0.0,46
7,1,1,10,0,63,126,12.0,0.0,23
7,1,1,10,0,8,79,10.0,0.0,40
7,1,1,10,0,49,140,10.0,0.0,50
7,1,1,10,0,52,140,18.0,0.0,50
7,1,1,10,0,55,140,22.0,0.0,50
7,1,1,10,0,5,118,19.0,0.0,28
7,1,1,10,0,76,126,10.0,0.0,36
7,1,1,10,0,53,129,14.0,0.0,38
7,1,1,10,0,15,26,30.0,0.0,36
7,1,1,10,0,43,88,10.0,0.0,36
7,1,1,10,0,16,126,10.0,0.0,48
7,1,1,10,0,152,75,59.0,0.0,36
7,1,1,10,0,32,53,28.0,0.0,36
7,1,1,10,0,7,118,10.0,0.0,49
7,1,1,10,0,5,102,12.0,0.0,50
7,1,1,10,0,12,118,29.0,0.0,36
7,1,1,10,0,5,53,12.0,0.0,50
7,1,1,10,0,3,129,10.0,0.0,28
7,1,1,10,0,91,145,14.0,0.0,36
7,1,1,10,0,67,57,10.0,0.0,25
7,1,1,10,0,67,91,70.0,0.0,36
7,1,1,10,0,67,91,70.0,0.0,36
7,1,1,10,0,4,102,17.0,0.0,36
7,1,1,10,0,77,139,56.0,0.0,36
7,1,1,10,0,59,63,80.0,0.0,36
7,1,1,10,0,25,68,10.0,0.0,30
7,1,1,10,0,12,129,18.0,0.0,36
7,1,1,10,0,22,129,10.0,0.0,34
7,1,1,10,0,2,91,26.0,0.0,36
7,1,1,10,0,16,118,29.0,0.0,36
7,1,1,10,0,6,26,26.0,0.0,36
7,1,1,10,0,39,68,25.0,0.0,45
7,1,1,10,0,8,79,10.0,0.0,36
7,1,1,10,0,55,79,10.0,0.0,27
7,1,1,10,0,6,129,28.0,0.0,36
7,1,1,10,0,68,145,10.0,0.0,27
7,1,1,10,0,11,79,10.0,0.0,36
7,1,1,10,0,86,140,10.0,0.0,29
7,1,1,10,0,17,26,54.0,0.0,36
7,1,1,10,0,15,140,46.0,0.0,32
7,1,1,10,0,7,145,27.0,0.0,36
7,1,1,10,0,9,63,80.0,0.0,36
7,1,1,10,0,34,32,80.0,0.0,36
7,1,1,10,0,2,129,30.0,0.0,36
7,1,1,10,0,2,129,19.0,0.0,36
7,1,1,10,0,19,53,40.0,0.0,36
7,1,1,10,0,13,129,10.0,0.0,59
7,1,1,10,0,244,125,80.0,0.0,36
7,1,1,10,0,15,68,59.0,0.0,36
7,1,1,10,0,5,57,10.0,0.0,44
7,1,1,10,0,2,57,10.0,0.0,35
7,1,1,10,0,213,61,60.0,0.0,36
7,1,1,10,0,33,63,37.0,0.0,36
7,1,1,10,0,39,57,24.0,0.0,36
7,1,1,10,0,26,129,12.0,0.0,36
7,1,1,10,0,9,79,10.0,0.0,36
7,1,1,10,0,4,79,10.0,0.0,36
7,1,1,10,0,11,26,32.0,0.0,36
7,1,1,10,0,62,140,80.0,0.0,34
7,1,1,10,0,16,145,0.0,0.0,36
7,1,1,10,0,9,129,10.0,0.0,35
7,1,1,10,0,32,139,72.0,0.0,36
7,1,1,0,0,49,57,20.0,0.0,34
7,1,1,0,0,16,86,34.0,0.0,36
7,1,1,0,0,6,21,20.0,0.0,58
7,1,1,0,0,2,79,20.0,0.0,36
7,1,1,0,0,65,4,36.0,0.0,36
7,1,1,0,0,12,91,20.0,0.0,36
7,1,1,0,0,3,68,32.0,0.0,36
7,1,1,0,0,57,26,21.0,0.0,36
7,1,1,0,0,9,129,20.0,0.0,43
7,1,1,0,0,43,4,26.0,0.0,36
7,1,1,0,0,136,140,20.0,0.0,68
7,1,1,0,0,7,102,20.0,0.0,36
7,1,1,0,0,17,53,20.0,0.0,36
7,1,1,0,0,2,129,42.0,0.0,36
8,0,1,25,0,56,56,39.0,15.6,118
8,0,1,25,0,10,56,50.0,20.0,118
10,1,1,25,0,19,59,95.0,36.1,48
10,1,1,25,0,26,57,22.0,8.36,48
10,1,1,25,0,33,57,28.0,10.64,48
10,1,1,15,0,33,57,38.0,14.44,48
12,0,1,25,0,6,19,15.0,6.0,30
12,0,1,25,0,9,19,15.0,6.0,38
12,0,1,25,0,39,19,42.0,16.8,66
12,0,1,25,0,12,19,23.0,9.2,66
13,0,1,22,0,99,118,11.24,3.15,48
13,0,1,22,0,25,118,6.5,1.82,48
13,0,1,22,0,11,118,12.66,3.55,48
9,0,1,8,0,94,126,26.0,9.1,78
9,0,1,8,0,0,129,18.0,6.3,24
9,0,1,8,0,6,53,26.0,9.1,46
9,0,1,8,0,32,126,26.0,9.1,20
9,0,1,8,0,12,129,22.0,7.7,57
9,0,1,8,0,48,57,42.0,14.7,40
9,0,1,8,0,46,26,35.0,12.25,49
9,0,1,8,0,5,26,22.0,7.7,49
9,0,1,8,0,53,129,22.0,7.7,59
9,0,1,8,0,11,129,22.0,7.7,59
9,0,1,8,0,12,57,18.0,6.3,34
9,0,1,8,0,22,53,26.0,9.1,54
9,0,1,8,0,11,57,18.0,6.3,28
9,0,1,8,0,2,57,18.0,6.3,31
9,0,1,8,0,19,145,22.0,7.7,39
9,0,1,8,0,11,57,18.0,6.3,45
9,0,1,8,0,10,102,22.0,7.7,36
9,0,1,8,0,4,129,22.0,7.7,30
9,0,1,8,0,33,102,58.0,20.3,64
9,0,1,8,0,41,145,52.0,18.2,63
9,0,1,8,0,5,57,18.0,6.3,42
9,0,1,8,0,37,126,69.0,24.15,70
9,0,1,8,0,7,129,22.0,7.7,43
9,0,1,25,0,28,4,45.0,15.75,48
9,0,1,25,0,6,126,45.0,15.75,71
9,0,1,25,0,14,4,45.0,15.75,48
9,0,1,25,0,81,68,45.0,15.75,23
5,1,0,12,0,35,129,29.0,9.57,24
5,1,0,12,0,49,79,29.0,9.57,33
5,1,0,12,0,49,79,29.0,9.57,84
4,1,0,12,0,4,129,29.0,9.57,118
1,0,1,25,0,27,90,40.0,14.0,118
2,0,1,9,0,10,118,32.9,8.22,49
2,0,1,9,0,10,118,32.9,8.22,45
2,0,1,9,0,85,118,30.55,7.64,35
2,0,1,9,0,15,118,22.1,5.53,28
2,0,1,9,0,8,118,30.55,7.64,28
2,0,1,9,0,7,118,17.55,4.39,34
